dataset,architecture,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,8.83555554706666,8.778055903044962,-7.600902459542082,11.002099841204238,32,True,,1.0624475092992771,-0.9403568221452031
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.659637598771644,6.756852701038778,-7.600902459542082,11.002099841204238,21,True,,0.8411480895489274,-1.1065049683078423
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.384530964784714,9.42099800724701,-7.600902459542082,11.002099841204238,29,True,,1.0201676417346162,-0.9423634715135318
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.02947381663988,8.973921979546246,-7.600902459542082,11.002099841204238,29,True,,1.0306620228820587,-0.9215194714320334
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.7897420725165665,6.8646510219752965,-7.600902459542082,11.002099841204238,19,True,,0.9377324098148493,-1.0416628606146445
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.339803247295928,7.356625640632742,-7.600902459542082,11.002099841204238,20,True,,0.9057091450352613,-1.0109700986603591
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.557030431304296,9.230185806365254,-7.600902459542082,11.002099841204238,28,True,,1.4667344886027465,-0.45752921187304674
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.800209923235621,6.781208604131488,-7.600902459542082,11.002099841204238,23,True,,0.9692273105307249,-1.0906960218198771
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,6.913876777414648,6.910000071049531,-7.600902459542082,11.002099841204238,25,True,,0.95174630208119,-0.9687689122622225
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.047720063779472,9.135066868183749,-7.600902459542082,11.002099841204238,33,True,,0.9911234517979233,-0.9080708398557109
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.210366483047334,9.095202464832282,-7.600902459542082,11.002099841204238,27,True,,1.3301298620148856,-0.5858842740879889
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.395527185373393,9.168742968566741,-7.600902459542082,11.002099841204238,29,True,,1.3674589080287793,-0.5542779647259747
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.183885954198823,7.184310908177255,-7.600902459542082,11.002099841204238,22,True,,0.9134425367005852,-1.0487585090104055
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.145258670911956,7.119534107442686,-7.600902459542082,11.002099841204238,21,True,,1.0229579857695268,-0.9601564057797066
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,10.474844065518932,10.311115024672603,-7.600902459542082,11.002099841204238,35,True,,1.1178153207693236,-0.8796941080862278
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.065691326890587,9.188248672268642,-7.600902459542082,11.002099841204238,30,True,,0.8968738353043173,-1.1174890444284058
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.523883961826004,7.53617553056084,-7.600902459542082,11.002099841204238,24,True,,1.011473284571419,-0.9338109799996718
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.8397293765182,6.91117440203177,-7.600902459542082,11.002099841204238,20,True,,0.9241142239624301,-1.1342303212093412
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.42638406290931,7.374937039257935,-7.600902459542082,11.002099841204238,22,True,,0.9267196171701538,-1.01280554647605
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.722957073649386,6.741256322192866,-7.600902459542082,11.002099841204238,21,True,,0.9930803795164723,-1.0172687903270485
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.728103008986416,6.794039110089505,-7.600902459542082,11.002099841204238,16,True,,0.9538164671767025,-0.9763368242315227
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.6627993099357035,6.649036325046633,-7.600902459542082,11.002099841204238,18,True,,0.9972094677477803,-0.9436256285690098
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.340172180308404,9.323501616884032,-7.600902459542082,11.002099841204238,29,True,,1.272895702280202,-0.6313913556769127
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.193973709824984,9.090392835939804,-7.600902459542082,11.002099841204238,29,True,,1.1721069510264985,-0.7734529829725301
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.936086566400934,6.993468244562579,-7.600902459542082,11.002099841204238,26,True,,0.9650668178950578,-0.9743921307041065
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,7.0497862269487594,6.994561875686092,-7.600902459542082,11.002099841204238,17,True,,0.9961065273492364,-0.9623900655332772
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.914412790797944,6.890711980225409,-7.600902459542082,11.002099841204238,20,True,,1.0414801846734891,-0.9745905052496386
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.031035755370732,6.981197258472552,-7.600902459542082,11.002099841204238,27,True,,0.9203891296655299,-0.9985853880034372
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.311533353668707,9.20180213187211,-7.600902459542082,11.002099841204238,24,True,,1.1216506688643493,-0.9416854542045768
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.798884142348393,6.826173568026398,-7.600902459542082,11.002099841204238,19,True,,0.977135774019406,-1.0392187764213145
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.694686747794949,6.717827015020344,-7.600902459542082,11.002099841204238,20,True,,0.9320266373544812,-0.9829638659763836
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.3863666045485346,7.3317290812605975,-7.600902459542082,11.002099841204238,26,True,,0.9551756402722831,-0.9891175575167623
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.589862447996454,9.327884291793506,-7.600902459542082,11.002099841204238,32,True,,1.0689228817372554,-0.8851825406056022
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.705611258155034,6.714669439245689,-7.600902459542082,11.002099841204238,22,True,,0.971480420011111,-0.9791389436254423
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.191972971443683,9.132813553752948,-7.600902459542082,11.002099841204238,30,True,,0.9877328288327807,-0.9955272429871611
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.8855834488434,6.9064715583697565,-7.600902459542082,11.002099841204238,20,True,,0.9725333156862233,-1.0580834012169666
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.378536439333965,7.302728010597729,-7.600902459542082,11.002099841204238,19,True,,1.0483588452028292,-0.8769414838341623
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.4937431638274274,7.496411981720857,-7.600902459542082,11.002099841204238,21,True,,0.9805492209875862,-0.9244501887384632
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,8.887968611338797,8.877769625277146,-7.600902459542082,11.002099841204238,28,True,,1.0412963939695161,-0.9871541926620667
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.132816262888309,7.084255661820595,-7.600902459542082,11.002099841204238,23,True,,0.9952046500038466,-0.9292878632134733
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,8.851314853858758,8.737759413037342,-7.600902459542082,11.002099841204238,34,True,,1.2787644413127728,-0.6599601543706548
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.724689108331641,6.775364336544258,-7.600902459542082,11.002099841204238,22,True,,0.9585454458993815,-0.9632516309660993
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.0865093056263415,7.1540027226258305,-7.600902459542082,11.002099841204238,25,True,,0.8859441695944009,-1.0171660975086232
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.860364237365005,6.918656117609048,-7.600902459542082,11.002099841204238,25,True,,0.9192017776836727,-1.0263156189388851
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.870359731513701,6.961526667030419,-7.600902459542082,11.002099841204238,21,True,,0.9119582592097417,-1.073195256539134
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.079429068505715,7.072491633619251,-7.600902459542082,11.002099841204238,18,True,,0.979308834971099,-0.9769530953188099
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.111141535644197,7.167268251760346,-7.600902459542082,11.002099841204238,16,True,,1.0061388072087685,-0.9359680333571412
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.289143872833647,7.26451544201072,-7.600902459542082,11.002099841204238,24,True,,1.0584053970585436,-0.9045477855685399
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.842163133162926,6.93165902954426,-7.600902459542082,11.002099841204238,19,True,,0.9018938259608531,-1.1105289572719097
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,8.818594228693147,8.822478170340375,-7.600902459542082,11.002099841204238,32,True,,1.1165919056413975,-0.8659552658621629
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,9.082534672244186,9.111058886714662,-7.600902459542082,11.002099841204238,34,True,,0.9284517460877616,-1.0764328499202243
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.955488306533701,6.906741691077385,-7.600902459542082,11.002099841204238,19,True,,0.9709884542976072,-0.9770657540381815
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.94299102092518,6.802317085123823,-7.600902459542082,11.002099841204238,20,True,,1.023228477096041,-0.9686742999615714
FashionMNIST,PiT-XS,0.0005,64,0.15,13.56509087213907,4.1588830833596715,6.521692859744734,6.615283885843158,-7.600902459542082,11.002099841204238,20,True,,0.9905096646901882,-0.9068340705597043
FashionMNIST,CCT-Small,0.0005,64,0.15,13.3693390736518,4.1588830833596715,7.137792400810574,7.20524160530208,-7.600902459542082,11.002099841204238,21,True,,0.9603604375891508,-0.9781697366069994
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.15,14.40692286449944,4.1588830833596715,8.816770261441262,8.837776354789032,-7.600902459542082,11.002099841204238,21,True,,1.22599169718738,-0.8075033291039604
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.426757614517383,9.399901980273949,-7.600902459542082,11.002099841204238,24,True,,0.976246346206128,-0.7296599527031881
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,8.984262420746612,9.137918268607912,-7.600902459542082,11.002099841204238,33,True,,0.9822497547944268,-0.7279297768126654
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.38716306453812,9.188051418079366,-7.600902459542082,11.002099841204238,30,True,,1.2561648581927336,-0.42383113655736343
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.768087635761763,9.843920388643966,-7.600902459542082,11.002099841204238,24,True,,0.9758905151889563,-0.6795523991617101
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.641761552828758,9.434648785041741,-7.600902459542082,11.002099841204238,30,True,,1.13294645528076,-0.499656196373487
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.780773274198015,6.698137517450426,-7.600902459542082,11.002099841204238,20,True,,1.1229325267867272,-0.5603710105738253
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.748267808056563,6.763526950684913,-7.600902459542082,11.002099841204238,19,True,,0.9555228707140692,-0.6954756626105302
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.2241087955231436,7.28420309205019,-7.600902459542082,11.002099841204238,11,True,,0.9975730930351849,-0.630286282567024
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.89191988911782,6.786105119177301,-7.600902459542082,11.002099841204238,17,True,,1.1394741841257103,-0.5166435970557692
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.854135742360308,6.910680192177206,-7.600902459542082,11.002099841204238,24,True,,0.9916432916253609,-0.7182810319083849
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.866456700916979,9.999280291962382,-7.600902459542082,11.002099841204238,36,True,,1.0554705976862049,-0.66538046501062
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.329268815899209,7.197333240772992,-7.600902459542082,11.002099841204238,21,True,,0.9079949267712347,-0.7601481298922805
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.445402447127424,9.481538059938332,-7.600902459542082,11.002099841204238,25,True,,1.0275775608870765,-0.5960165772532459
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.028276012019311,7.086349760779931,-7.600902459542082,11.002099841204238,19,True,,0.9848360646726629,-0.6374404446255342
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.737106856084252,6.825250541975589,-7.600902459542082,11.002099841204238,13,True,,0.8586010588846978,-0.8546913551248261
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.562052682638758,6.552617272665559,-7.600902459542082,11.002099841204238,16,True,,1.0830827785298192,-0.6487046956246832
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,8.728368130838932,8.9405724553511,-7.600902459542082,11.002099841204238,27,True,,1.0025996240962423,-0.7120913605190671
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.102444326462358,8.891651573758962,-7.600902459542082,11.002099841204238,18,True,,1.1373567787693195,-0.5164259933986896
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.307245698451817,9.275980307075155,-7.600902459542082,11.002099841204238,26,True,,1.0321461669509413,-0.6861493418184046
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.855527331091369,6.918890833296744,-7.600902459542082,11.002099841204238,17,True,,0.8837661924130744,-0.8134052600446829
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.778829102604809,6.8039294627221505,-7.600902459542082,11.002099841204238,19,True,,0.9691772902625561,-0.7382323671917301
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.606425004139906,6.6475777641088625,-7.600902459542082,11.002099841204238,16,True,,0.9384250650611601,-0.7334736082830721
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.173721597082709,7.206982805205961,-7.600902459542082,11.002099841204238,21,True,,0.8824106211980723,-0.7397253493124674
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.026874637988154,9.19176873922818,-7.600902459542082,11.002099841204238,24,True,,1.204005681707527,-0.4213567081348123
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,6.9428790354932,6.97103121478755,-7.600902459542082,11.002099841204238,19,True,,0.8982397662388285,-0.7376662336200807
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.738441961778017,6.726941012131265,-7.600902459542082,11.002099841204238,22,True,,0.9847600135530942,-0.7034577540480562
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.82669677646929,6.8301300011763875,-7.600902459542082,11.002099841204238,21,True,,0.9925562496313987,-0.7442584275631168
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.34001309926197,7.20666847206339,-7.600902459542082,11.002099841204238,20,True,,0.9582329178374321,-0.7142906653100015
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,8.88434033522418,8.851379373554005,-7.600902459542082,11.002099841204238,27,True,,1.0409210496978576,-0.6864854734298218
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.132055807924198,9.356582190722625,-7.600902459542082,11.002099841204238,26,True,,1.0069220940742223,-0.669513846860719
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.598869529175725,6.65711299893937,-7.600902459542082,11.002099841204238,18,True,,0.9165603946085712,-0.8117664687669562
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.86993664078133,6.817160768692539,-7.600902459542082,11.002099841204238,22,True,,0.9641356761078202,-0.689323233815661
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.69706130810342,6.722115613294449,-7.600902459542082,11.002099841204238,19,True,,0.9236440202281596,-0.733637701538804
FashionMNIST,ViT-Tiny-32/4,0.0005,64,0.2,14.40692286449944,4.1588830833596715,9.006244766201817,9.167681425337674,-7.600902459542082,11.002099841204238,21,True,,1.039180706787882,-0.6061306378477774
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.06132009440994,7.1207380378293035,-7.600902459542082,11.002099841204238,21,True,,0.8509232132417398,-0.7791863908261621
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.384643501167763,6.387350778082184,-7.600902459542082,11.002099841204238,21,True,,0.9671082585001199,-0.6789988933088444
FashionMNIST,PiT-XS,0.0005,64,0.2,13.56509087213907,4.1588830833596715,6.798690617308933,6.874685293270135,-7.600902459542082,11.002099841204238,18,True,,0.9508977441114066,-0.6956038805846073
FashionMNIST,CCT-Small,0.0005,64,0.2,13.3693390736518,4.1588830833596715,7.562559757583171,7.631178883036514,-7.600902459542082,11.002099841204238,21,True,,0.9377003921866686,-0.6800860910784055
