dataset,transformer,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.429016402,9.950162185,-7.60090246,6.907755279,0.863589124,0.042665616,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.353602008,9.912987079,-7.60090246,6.907755279,0.864432301,0.1232618,30,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.483973528,10.04514675,-7.60090246,6.907755279,0.857153451,0.066714047,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.37685295,9.954375168,-7.60090246,6.907755279,0.829494723,0.08000588,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.410933093,9.961538842,-7.60090246,6.907755279,0.862921394,0.134520623,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.512831238,9.999972375,-7.60090246,6.907755279,0.922430862,0.048495912,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.298854015,9.859973509,-7.60090246,6.907755279,0.853503504,0.075787506,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.446535528,9.985247874,-7.60090246,6.907755279,0.867568448,0.10828825,20,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.272852367,9.909123967,-7.60090246,6.907755279,0.844983751,0.114863289,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.422719041,10.0019106,-7.60090246,6.907755279,0.827044568,-0.038510354,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.344345399,9.943976425,-7.60090246,6.907755279,0.888004405,0.054351351,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.403838198,9.938607525,-7.60090246,6.907755279,0.838794887,0.008212842,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.422853368,10.02355957,-7.60090246,6.907755279,0.858872997,0.008047064,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.340074863,9.922166954,-7.60090246,6.907755279,0.821202915,0.103933898,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.596638105,10.16300207,-7.60090246,6.907755279,0.813834912,0.075454046,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.339782917,9.960765935,-7.60090246,6.907755279,0.870974437,0.045860208,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.413237762,9.948204084,-7.60090246,6.907755279,0.786497939,-0.098675757,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.33488128,9.881447426,-7.60090246,6.907755279,0.830775989,0.07589403,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.346489438,9.912426703,-7.60090246,6.907755279,0.84275854,0.099513561,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.29875124,9.883778941,-7.60090246,6.907755279,0.823242967,0.028006461,33,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.339072705,9.931699285,-7.60090246,6.907755279,0.838530834,-0.038121602,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.363960832,9.880194441,-7.60090246,6.907755279,0.838371667,-0.009903794,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.384059697,9.928964165,-7.60090246,6.907755279,0.842092773,0.139079293,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.38691424,9.966363914,-7.60090246,6.907755279,0.846776371,0.054181756,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.480731789,10.07101609,-7.60090246,6.907755279,0.85810447,0.129195244,51,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.321711186,9.857286407,-7.60090246,6.907755279,0.877687778,0.093958756,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.421202596,9.953334424,-7.60090246,6.907755279,0.844418049,0.101271717,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.414594143,9.959926075,-7.60090246,6.907755279,0.914040678,0.030277475,53,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.403287278,9.921720665,-7.60090246,6.907755279,0.835925002,-0.142036014,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.464066158,9.964932064,-7.60090246,6.907755279,0.829294267,0.133504838,42,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.384456613,9.899037926,-7.60090246,6.907755279,0.838455789,-0.118095689,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.382015496,9.942145385,-7.60090246,6.907755279,0.837368972,0.087791546,8,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.455826488,10.01965427,-7.60090246,6.907755279,0.865743635,0.12012379,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.399695497,9.939198166,-7.60090246,6.907755279,0.877088314,0.109015306,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.321034102,9.871427133,-7.60090246,6.907755279,0.842608668,0.050746529,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.383152023,9.991985251,-7.60090246,6.907755279,0.879569106,-0.093913016,33,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.379526179,9.923800951,-7.60090246,6.907755279,0.851905601,0.152771193,41,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.477740322,10.01291891,-7.60090246,6.907755279,0.850635763,-0.018010911,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.372359879,9.987571613,-7.60090246,6.907755279,0.865458408,0.145597622,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.52823676,10.0901963,-7.60090246,6.907755279,0.871230461,0.132503683,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.502078764,10.00007385,-7.60090246,6.907755279,0.88461547,0.170060869,20,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.451208905,9.992505757,-7.60090246,6.907755279,0.879390018,0.17419475,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.409655712,9.96210701,-7.60090246,6.907755279,0.843033794,0.055767055,20,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.435748669,9.989683468,-7.60090246,6.907755279,0.811945364,-0.038531849,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.426895421,9.986796151,-7.60090246,6.907755279,0.855906371,-0.000239461,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.455120962,9.971428839,-7.60090246,6.907755279,0.835000023,0.059869588,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.272921458,9.851460907,-7.60090246,6.907755279,0.849366555,0.079014999,44,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.459589739,9.96182473,-7.60090246,6.907755279,0.902128998,0.073720739,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.334026078,9.908037481,-7.60090246,6.907755279,0.846683948,-0.306849878,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.387327732,9.915608387,-7.60090246,6.907755279,0.881480475,0.110673826,54,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.402578995,9.966903709,-7.60090246,6.907755279,0.856443237,0.064264839,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.323295756,9.91790825,-7.60090246,6.907755279,0.861245983,0.118828246,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.571508105,10.06899295,-7.60090246,6.907755279,0.849601054,0.112448176,31,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.397652559,9.961252638,-7.60090246,6.907755279,0.84504653,0.131917114,33,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.430531789,9.957156742,-7.60090246,6.907755279,0.866609954,0.167730946,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.355598623,9.91088399,-7.60090246,6.907755279,0.829082532,-0.004006833,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.35379355,9.946923349,-7.60090246,6.907755279,0.862763849,-0.100836203,11,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.475824881,10.02534146,-7.60090246,6.907755279,0.858091935,0.037843434,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.469251889,9.967391434,-7.60090246,6.907755279,0.912683541,0.121723262,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.431075365,9.943570671,-7.60090246,6.907755279,0.897216635,0.03043429,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.338262146,9.924546865,-7.60090246,6.907755279,0.824623724,0.034455757,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.33254481,9.880548555,-7.60090246,6.907755279,0.818376581,0.070920153,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.421493116,10.03985824,-7.60090246,6.907755279,0.851107777,-0.084793727,37,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.407878262,9.942545597,-7.60090246,6.907755279,0.861447995,0.036634735,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.370823254,10.00342386,-7.60090246,6.907755279,0.830125374,0.09447311,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.41069183,9.971949634,-7.60090246,6.907755279,0.890776007,0.052392033,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.447014091,9.943845651,-7.60090246,6.907755279,0.869579618,0.059822765,20,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.400819801,9.915674321,-7.60090246,6.907755279,0.879295811,-0.037936538,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.36942916,9.954726759,-7.60090246,6.907755279,0.81861867,0.058274927,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.465869742,10.00398351,-7.60090246,6.907755279,0.886053775,0.087715765,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.48013832,9.990338388,-7.60090246,6.907755279,0.847137392,0.144439105,51,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.359177913,9.941208072,-7.60090246,6.907755279,0.889128628,0.151183762,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.463225914,10.01252681,-7.60090246,6.907755279,0.830035038,0.005474456,28,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.339181046,9.913535023,-7.60090246,6.907755279,0.846388016,0.095759628,30,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.403868892,10.00419053,-7.60090246,6.907755279,0.814095744,0.003111048,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.354664036,9.961140989,-7.60090246,6.907755279,0.805383444,0.0833001,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.461423219,9.991620414,-7.60090246,6.907755279,0.878974926,0.079771681,17,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.318279002,9.856118504,-7.60090246,6.907755279,0.835217644,-0.083924918,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.417024888,9.994334427,-7.60090246,6.907755279,0.851147576,0.036290947,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.5306501,10.07921212,-7.60090246,6.907755279,0.843638327,0.134978187,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.329594225,9.921142492,-7.60090246,6.907755279,0.844529022,0.063825969,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.321662129,9.854205227,-7.60090246,6.907755279,0.874124982,0.04621791,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.379812831,9.925830963,-7.60090246,6.907755279,0.846996352,0.000895338,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.358476297,9.923506296,-7.60090246,6.907755279,0.892431031,0.120526275,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.330775509,9.938919239,-7.60090246,6.907755279,0.870437131,0.082606124,46,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.371590356,9.883497055,-7.60090246,6.907755279,0.846083812,0.056127769,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.379496111,9.912487129,-7.60090246,6.907755279,0.870100506,0.022828397,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.250414118,9.911537432,-7.60090246,6.907755279,0.847619231,0.125619849,9,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.451908514,10.01250389,-7.60090246,6.907755279,0.835810073,0.082384828,33,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.452706363,10.01499852,-7.60090246,6.907755279,0.85455072,0.002924216,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.436579274,9.976543901,-7.60090246,6.907755279,0.882013954,0.118475587,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.422175038,10.02968795,-7.60090246,6.907755279,0.825467807,-0.027243736,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.397707503,10.0440839,-7.60090246,6.907755279,0.876233411,0.017399175,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.395107734,9.945745708,-7.60090246,6.907755279,0.910197779,0.062430372,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.277060448,9.87913655,-7.60090246,6.907755279,0.826434194,0.045408856,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.313682718,9.871258141,-7.60090246,6.907755279,0.835836739,0.10088436,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.5,15.5250374,3.465735903,6.548603331,10.09263365,-7.60090246,6.907755279,0.872653067,0.005477776,25,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.428296317,9.988445381,-7.60090246,6.907755279,0.85186573,-0.271645613,23,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.400743722,9.983262576,-7.60090246,6.907755279,0.845692322,-0.100120411,18,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.332262442,9.908414986,-7.60090246,6.907755279,0.868537527,-0.167725681,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.446545949,9.999205944,-7.60090246,6.907755279,0.849376446,-0.108457356,39,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.39465323,9.972064649,-7.60090246,6.907755279,0.825385091,-0.301363185,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.396790171,9.95699324,-7.60090246,6.907755279,0.809710571,-0.150661191,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.444653899,10.01478762,-7.60090246,6.907755279,0.863159475,-0.147156777,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.404725427,9.958505745,-7.60090246,6.907755279,0.859328823,-0.075736468,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.439209751,9.983106176,-7.60090246,6.907755279,0.889349676,-0.096205908,35,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.343613324,9.946519387,-7.60090246,6.907755279,0.83184685,-0.125386487,30,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.356095925,9.931356492,-7.60090246,6.907755279,0.843127991,-0.106427107,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.2930573,9.8632392,-7.60090246,6.907755279,0.843905957,-0.124574121,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.392057813,9.978591737,-7.60090246,6.907755279,0.868721469,-0.487657613,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.462981161,10.00646313,-7.60090246,6.907755279,0.881066744,-0.142632589,28,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.323014703,9.83917722,-7.60090246,6.907755279,0.857062994,-0.143704858,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.43482493,10.00448467,-7.60090246,6.907755279,0.855882869,-0.209715099,63,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.407780876,9.933682037,-7.60090246,6.907755279,0.855302825,-0.341639111,46,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.435434552,9.990195761,-7.60090246,6.907755279,0.876968993,-0.250924417,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.355258883,9.890735706,-7.60090246,6.907755279,0.864648934,-0.125002644,14,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.457070658,10.00960282,-7.60090246,6.907755279,0.838451563,-0.26807536,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.549260751,10.10535829,-7.60090246,6.907755279,0.850029944,-0.113164018,33,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.326882483,9.84197014,-7.60090246,6.907755279,0.849575058,-0.098022779,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.327830023,9.883807185,-7.60090246,6.907755279,0.895723148,-0.140704918,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.31992717,9.89946728,-7.60090246,6.907755279,0.859120223,-0.16696194,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.538873657,10.05028342,-7.60090246,6.907755279,0.918229293,-0.061820876,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.362072738,9.919310228,-7.60090246,6.907755279,0.844583838,-0.137880531,13,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.412099083,9.961031914,-7.60090246,6.907755279,0.86774486,-0.234243922,61,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.34976705,9.892337843,-7.60090246,6.907755279,0.841079719,-0.224213565,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.417869088,9.966933912,-7.60090246,6.907755279,0.853462275,-0.20757327,32,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.471325138,10.07726592,-7.60090246,6.907755279,0.865742933,-0.448532455,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.254826039,9.847494827,-7.60090246,6.907755279,0.832434433,-0.156634826,10,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.384073884,9.958530528,-7.60090246,6.907755279,0.80673086,-0.198440916,19,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.263992775,9.852250234,-7.60090246,6.907755279,0.82295216,-0.13188956,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.596999676,10.12144904,-7.60090246,6.907755279,0.882767882,-0.038763245,26,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.491394226,10.04645661,-7.60090246,6.907755279,0.822469807,-0.130322935,22,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.424291801,9.923589655,-7.60090246,6.907755279,0.889458811,-0.363933155,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.399853091,9.960523977,-7.60090246,6.907755279,0.851203151,-0.221032261,29,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.436253423,9.938661686,-7.60090246,6.907755279,0.837396836,-0.125959619,41,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.465873645,9.993568547,-7.60090246,6.907755279,0.925099439,-0.273189547,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.396264664,9.935456024,-7.60090246,6.907755279,0.866671791,-0.1460001,25,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.437161892,10.01306326,-7.60090246,6.907755279,0.867580664,-0.243954604,16,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.443371763,10.01857111,-7.60090246,6.907755279,0.853367219,-0.250018748,21,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.440602998,9.968529507,-7.60090246,6.907755279,0.829914959,-0.286633501,37,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.353553862,9.921803703,-7.60090246,6.907755279,0.841222007,-0.107579168,25,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.484451872,10.06414638,-7.60090246,6.907755279,0.830638336,-0.088371656,12,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.335166721,9.851848658,-7.60090246,6.907755279,0.822565751,-0.145072412,15,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.3719252,9.900263908,-7.60090246,6.907755279,0.883894852,-0.154200809,46,TRUE
QMNIST,deit_tiny_patch16_224,0.0005,50,0.4,15.5250374,3.465735903,6.470880018,10.01815476,-7.60090246,6.907755279,0.869394435,-0.174565818,19,TRUE
